"ID","Form","Item","Year","School","Content","Teacher","Period","Student","Course","Constructed Response","Multiple Choice Response","Dichotomous Response"
1841338,"A","PL.Q12.BLS1.OE_B","1",8,"Physics",841,3,38,"Physics",.,.,.
1841338,"A","PL.Q37.PMC4.OE_BCEP","1",8,"Physics",841,3,38,"Physics",.,.,.
1841338,"A","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,3,38,"Physics",.,.,.
1841339,"D","PL.Q44.PED11.OE_P","1",8,"Physics",841,3,39,"Physics",.,"D","1"
1841339,"D","PL.Q12.BLS1.OE_B","1",8,"Physics",841,3,39,"Physics",.,"B","0"
1841339,"D","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,3,39,"Physics",.,.,.
1841339,"D","PL.Q40.PWD7.OE_P","1",8,"Physics",841,3,39,"Physics",.,.,.
1841339,"D","PL.Q47.PDT14.OE_P","1",8,"Physics",841,3,39,"Physics",.,"B","0"
1841340,"B","PL.Q44.PED11.OE_P","1",8,"Physics",841,3,40,"Physics",.,"D","1"
1841340,"B","PL.Q12.BLS1.OE_B","1",8,"Physics",841,3,40,"Physics",.,"C","0"
1841340,"B","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,3,40,"Physics",.,.,.
1841340,"B","PL.Q38.PWS5.OE_P","1",8,"Physics",841,3,40,"Physics",.,"D","0"
1841340,"B","PL.Q45.PEC12.OE_P","1",8,"Physics",841,3,40,"Physics",.,"B","0"
1841401,"D","PL.Q44.PED11.OE_P","1",8,"Physics",841,4,1,"Physics",.,"D","1"
1841401,"D","PL.Q12.BLS1.OE_B","1",8,"Physics",841,4,1,"Physics",.,"A","1"
1841401,"D","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,4,1,"Physics",.,"C","1"
1841401,"D","PL.Q40.PWD7.OE_P","1",8,"Physics",841,4,1,"Physics",.,"B","1"
1841401,"D","PL.Q47.PDT14.OE_P","1",8,"Physics",841,4,1,"Physics",.,"A","1"
1841402,"E","PL.Q44.PED11.OE_P","1",8,"Physics",841,4,2,"Physics","cause in order to do that your need solar.","C","0"
1841402,"E","PL.Q12.BLS1.OE_B","1",8,"Physics",841,4,2,"Physics","It's that because the food she ate gave her the energy to push.","A","1"
1841402,"E","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,4,2,"Physics","a fan uses all of those things.","C","1"
1841402,"E","PL.Q47.PDT14.OE_P","1",8,"Physics",841,4,2,"Physics","I sounded like it made sense with the picture.","C","0"
1841402,"E","PL.Q42.PES9.OE_P","1",8,"Physics",841,4,2,"Physics","because It made sense.","A","1"
1841403,"E","PL.Q44.PED11.OE_P","1",8,"Physics",841,4,3,"Physics","i think with different materials it'll be possible if it hasn't already been achieved","B","0"
1841403,"E","PL.Q12.BLS1.OE_B","1",8,"Physics",841,4,3,"Physics","Keisha uses the force of pushing her feet off the ground in order to push the bicycle up hill.","C","0"
1841403,"E","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,4,3,"Physics","fans obvouisly create heat energy, the create sounds, and use of mechanical energy to make it happen.","C","1"
1841403,"E","PL.Q47.PDT14.OE_P","1",8,"Physics",841,4,3,"Physics","since the light produces heat and bounces off the metal, creates the photoelectrons (heat).","D","0"
1841403,"E","PL.Q42.PES9.OE_P","1",8,"Physics",841,4,3,"Physics","both figures obtain the same amount of energy because in both images there is two separated protons and two protons that are together","C","0"
1841406,"E","PL.Q44.PED11.OE_P","1",8,"Physics",841,4,6,"Physics",.,"A","0"
1841406,"E","PL.Q12.BLS1.OE_B","1",8,"Physics",841,4,6,"Physics",.,"B","0"
1841406,"E","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,4,6,"Physics",.,"D","0"
1841406,"E","PL.Q47.PDT14.OE_P","1",8,"Physics",841,4,6,"Physics",.,"C","0"
1841406,"E","PL.Q42.PES9.OE_P","1",8,"Physics",841,4,6,"Physics",.,"B","0"
1841407,"D","PL.Q44.PED11.OE_P","1",8,"Physics",841,4,7,"Physics",.,"D","1"
1841407,"D","PL.Q12.BLS1.OE_B","1",8,"Physics",841,4,7,"Physics",.,"A","1"
1841407,"D","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,4,7,"Physics",.,"C","1"
1841407,"D","PL.Q40.PWD7.OE_P","1",8,"Physics",841,4,7,"Physics",.,"C","0"
1841407,"D","PL.Q47.PDT14.OE_P","1",8,"Physics",841,4,7,"Physics",.,"B","0"
1841408,"B","PL.Q44.PED11.OE_P","1",8,"Physics",841,4,8,"Physics",.,"B","0"
1841408,"B","PL.Q12.BLS1.OE_B","1",8,"Physics",841,4,8,"Physics",.,"A","1"
1841408,"B","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,4,8,"Physics",.,"D","0"
1841408,"B","PL.Q38.PWS5.OE_P","1",8,"Physics",841,4,8,"Physics",.,"B","1"
1841408,"B","PL.Q45.PEC12.OE_P","1",8,"Physics",841,4,8,"Physics",.,"B","0"
1841411,"C","PL.Q44.PED11.OE_P","1",8,"Physics",841,4,11,"Physics","In order to produce visible light you need something solar.","C","0"
1841411,"C","PL.Q12.BLS1.OE_B","1",8,"Physics",841,4,11,"Physics",.,"A","1"
1841411,"C","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,4,11,"Physics",.,"C","1"
1841411,"C","PL.Q39.PWT6.OE_P","1",8,"Physics",841,4,11,"Physics","The waves from the ocean are too tall for the passing waves.","C","0"
1841411,"C","PL.Q46.PDS13.OE_P","1",8,"Physics",841,4,11,"Physics","Photo electrons make noise, therefore it is sound energy.","B","1"
1841414,"C","PL.Q44.PED11.OE_P","1",8,"Physics",841,4,14,"Physics",.,"A","0"
1841414,"C","PL.Q12.BLS1.OE_B","1",8,"Physics",841,4,14,"Physics",.,"B","0"
1841414,"C","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,4,14,"Physics",.,"C","1"
1841414,"C","PL.Q39.PWT6.OE_P","1",8,"Physics",841,4,14,"Physics",.,"C","0"
1841414,"C","PL.Q46.PDS13.OE_P","1",8,"Physics",841,4,14,"Physics",.,"A","0"
1841415,"A","PL.Q44.PED11.OE_P","1",8,"Physics",841,4,15,"Physics",.,"C","0"
1841415,"A","PL.Q12.BLS1.OE_B","1",8,"Physics",841,4,15,"Physics",.,"C","0"
1841415,"A","PL.Q37.PMC4.OE_BCEP","1",8,"Physics",841,4,15,"Physics",.,.,.
1841415,"A","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,4,15,"Physics",.,"B","0"
1841417,"A","PL.Q44.PED11.OE_P","1",8,"Physics",841,4,17,"Physics",.,"B","0"
1841417,"A","PL.Q12.BLS1.OE_B","1",8,"Physics",841,4,17,"Physics",.,"D","0"
1841417,"A","PL.Q37.PMC4.OE_BCEP","1",8,"Physics",841,4,17,"Physics",.,.,.
1841417,"A","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,4,17,"Physics",.,"A","0"
1841419,"B","PL.Q44.PED11.OE_P","1",8,"Physics",841,4,19,"Physics","It doesn't seem like it can happen","D","1"
1841419,"B","PL.Q12.BLS1.OE_B","1",8,"Physics",841,4,19,"Physics","because her food turns into chemical energy","A","1"
1841419,"B","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,4,19,"Physics","because it uses all three of those energys","C","1"
1841419,"B","PL.Q38.PWS5.OE_P","1",8,"Physics",841,4,19,"Physics","because a vibration does not have waves","D","0"
1841419,"B","PL.Q45.PEC12.OE_P","1",8,"Physics",841,4,19,"Physics","because the light heats up and gives thermal energy","A","0"
1841420,"E","PL.Q44.PED11.OE_P","1",8,"Physics",841,4,20,"Physics",.,"B","0"
1841420,"E","PL.Q12.BLS1.OE_B","1",8,"Physics",841,4,20,"Physics",.,"C","0"
1841420,"E","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,4,20,"Physics",.,"A","0"
1841420,"E","PL.Q47.PDT14.OE_P","1",8,"Physics",841,4,20,"Physics",.,"B","0"
1841420,"E","PL.Q42.PES9.OE_P","1",8,"Physics",841,4,20,"Physics",.,"C","0"
1841421,"C","PL.Q44.PED11.OE_P","1",8,"Physics",841,4,21,"Physics",.,"C","0"
1841421,"C","PL.Q12.BLS1.OE_B","1",8,"Physics",841,4,21,"Physics",.,"C","0"
1841421,"C","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,4,21,"Physics",.,"C","1"
1841421,"C","PL.Q39.PWT6.OE_P","1",8,"Physics",841,4,21,"Physics",.,"A","1"
1841421,"C","PL.Q46.PDS13.OE_P","1",8,"Physics",841,4,21,"Physics",.,"A","0"
1841422,"C","PL.Q44.PED11.OE_P","1",8,"Physics",841,4,22,"Physics",.,"D","1"
1841422,"C","PL.Q12.BLS1.OE_B","1",8,"Physics",841,4,22,"Physics",.,"D","0"
1841422,"C","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,4,22,"Physics",.,"B","0"
1841422,"C","PL.Q39.PWT6.OE_P","1",8,"Physics",841,4,22,"Physics",.,"D","0"
1841422,"C","PL.Q46.PDS13.OE_P","1",8,"Physics",841,4,22,"Physics",.,"A","0"
1841424,"E","PL.Q44.PED11.OE_P","1",8,"Physics",841,4,24,"Physics","I chose (c) because it is possible he will just need work.","C","0"
1841424,"E","PL.Q12.BLS1.OE_B","1",8,"Physics",841,4,24,"Physics","She can't get energy from the ground because you don't get energy from that same with the bicycle. and with the exercise it would have made her tired.","A","1"
1841424,"E","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,4,24,"Physics","it creates heat and sound. no chemical energy nor mechanical.","B","0"
1841424,"E","PL.Q47.PDT14.OE_P","1",8,"Physics",841,4,24,"Physics","I chose (c) because I shows when some of the light hits the metal then there is a chemical reaction and it turns to photoelectrons.","C","0"
1841424,"E","PL.Q42.PES9.OE_P","1",8,"Physics",841,4,24,"Physics","I chose (c.) for the answer because they are both moving to the right so it can't be (a.) And it can't be (b) because you don't know the measures. and with (d) we don't know the changes.","C","0"
1841425,"C","PL.Q44.PED11.OE_P","1",8,"Physics",841,4,25,"Physics","carbon nanotube is a greater conductor","B","0"
1841425,"C","PL.Q12.BLS1.OE_B","1",8,"Physics",841,4,25,"Physics","something must consume other energy to get energy","A","1"
1841425,"C","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,4,25,"Physics","It's a machine","C","1"
1841425,"C","PL.Q39.PWT6.OE_P","1",8,"Physics",841,4,25,"Physics","Gravitiy is stronger than the force of water","C","0"
1841425,"C","PL.Q46.PDS13.OE_P","1",8,"Physics",841,4,25,"Physics","It is at a nuclear level","D","0"
1841426,"C","PL.Q44.PED11.OE_P","1",8,"Physics",841,4,26,"Physics",.,"A","0"
1841426,"C","PL.Q12.BLS1.OE_B","1",8,"Physics",841,4,26,"Physics",.,"D","0"
1841426,"C","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,4,26,"Physics",.,"A","0"
1841426,"C","PL.Q39.PWT6.OE_P","1",8,"Physics",841,4,26,"Physics",.,"D","0"
1841426,"C","PL.Q46.PDS13.OE_P","1",8,"Physics",841,4,26,"Physics",.,"C","0"
1841439,"B","PL.Q44.PED11.OE_P","1",8,"Physics",841,4,39,"Physics",.,"B","0"
1841439,"B","PL.Q12.BLS1.OE_B","1",8,"Physics",841,4,39,"Physics",.,"D","0"
1841439,"B","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,4,39,"Physics",.,"A","0"
1841439,"B","PL.Q38.PWS5.OE_P","1",8,"Physics",841,4,39,"Physics",.,"C","0"
1841439,"B","PL.Q45.PEC12.OE_P","1",8,"Physics",841,4,39,"Physics",.,"B","0"
1841440,"A","PL.Q44.PED11.OE_P","1",8,"Physics",841,4,40,"Physics",.,"C","0"
1841440,"A","PL.Q12.BLS1.OE_B","1",8,"Physics",841,4,40,"Physics",.,"D","0"
1841440,"A","PL.Q37.PMC4.OE_BCEP","1",8,"Physics",841,4,40,"Physics",.,.,.
1841440,"A","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,4,40,"Physics",.,"C","1"
1841497,"A","PL.Q44.PED11.OE_P","1",8,"Physics",841,4,97,"Physics",.,.,.
1841497,"A","PL.Q12.BLS1.OE_B","1",8,"Physics",841,4,97,"Physics",.,.,.
1841497,"A","PL.Q37.PMC4.OE_BCEP","1",8,"Physics",841,4,97,"Physics",.,.,.
1841497,"A","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,4,97,"Physics",.,"B","0"
1841498,"D","PL.Q44.PED11.OE_P","1",8,"Physics",841,4,98,"Physics","If the light is attach to Solar Cells to light to electricity again. (in a pattern).","C","0"
1841498,"D","PL.Q12.BLS1.OE_B","1",8,"Physics",841,4,98,"Physics","The type of ground she pushing up her bike.","C","0"
1841498,"D","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,4,98,"Physics","That the electric fan has heat energy, sound energy and mechanical energy only because it is a electric fan.","C","1"
1841498,"D","PL.Q40.PWD7.OE_P","1",8,"Physics",841,4,98,"Physics","I chose B, because the energy of waves would be moved to the surroundings.","B","1"
1841498,"D","PL.Q47.PDT14.OE_P","1",8,"Physics",841,4,98,"Physics","Which the light energy transform into potential energy of photo electrons.","B","0"
1841502,"E","PL.Q44.PED11.OE_P","1",8,"Physics",841,5,2,"Physics",.,"B","0"
1841502,"E","PL.Q12.BLS1.OE_B","1",8,"Physics",841,5,2,"Physics",.,"C","0"
1841502,"E","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,5,2,"Physics",.,"C","1"
1841502,"E","PL.Q47.PDT14.OE_P","1",8,"Physics",841,5,2,"Physics",.,"C","0"
1841502,"E","PL.Q42.PES9.OE_P","1",8,"Physics",841,5,2,"Physics",.,"C","0"
1841503,"D","PL.Q44.PED11.OE_P","1",8,"Physics",841,5,3,"Physics","If you change some of the materials out, it will give a different outcome of such electricity.","B","0"
1841503,"D","PL.Q12.BLS1.OE_B","1",8,"Physics",841,5,3,"Physics","Food you eat gives you energy to push because without food you're weak.","A","1"
1841503,"D","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,5,3,"Physics","The heat is from the air changing temperature, the sound energy is from the blowing noise. The mechanical energy is from the mechanics of the fan.","C","1"
1841503,"D","PL.Q40.PWD7.OE_P","1",8,"Physics",841,5,3,"Physics","Energy is not created nor destroyed. It just turns potential when not being used.","C","0"
1841503,"D","PL.Q47.PDT14.OE_P","1",8,"Physics",841,5,3,"Physics","Light is chemical energy.","C","0"
1841505,"C","PL.Q44.PED11.OE_P","1",8,"Physics",841,5,5,"Physics","Right Answer.","A","0"
1841505,"C","PL.Q12.BLS1.OE_B","1",8,"Physics",841,5,5,"Physics","Right Answer.","B","0"
1841505,"C","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,5,5,"Physics","Right Answer.","A","0"
1841505,"C","PL.Q39.PWT6.OE_P","1",8,"Physics",841,5,5,"Physics","Right Answer.","A","1"
1841505,"C","PL.Q46.PDS13.OE_P","1",8,"Physics",841,5,5,"Physics","Right Answer.","D","0"
1841506,"B","PL.Q44.PED11.OE_P","1",8,"Physics",841,5,6,"Physics","Our technology is advanced so its possible.","A","0"
1841506,"B","PL.Q12.BLS1.OE_B","1",8,"Physics",841,5,6,"Physics","Her legs push bike so she pushes bike.","D","0"
1841506,"B","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,5,6,"Physics","Fan creates sound and heat","B","0"
1841506,"B","PL.Q38.PWS5.OE_P","1",8,"Physics",841,5,6,"Physics","Because heat is powerful.","B","1"
1841506,"B","PL.Q45.PEC12.OE_P","1",8,"Physics",841,5,6,"Physics","The energy is less because it gets transferred.","B","0"
1841507,"B","PL.Q44.PED11.OE_P","1",8,"Physics",841,5,7,"Physics","Copper wires would often wore out and would light 100%","B","0"
1841507,"B","PL.Q12.BLS1.OE_B","1",8,"Physics",841,5,7,"Physics","The food is turned into chemical energy which is used for us to move.","A","1"
1841507,"B","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,5,7,"Physics","It has all the warmth, the heat from ovens, and sound from t.vs.","C","1"
1841507,"B","PL.Q38.PWS5.OE_P","1",8,"Physics",841,5,7,"Physics","Electromagnetic energy has no characteristic because it says if it is or not.","A","0"
1841507,"B","PL.Q45.PEC12.OE_P","1",8,"Physics",841,5,7,"Physics","Energy is transferred and shared w/ other things around.","B","0"
1841509,"D","PL.Q44.PED11.OE_P","1",8,"Physics",841,5,9,"Physics","I chose c because the light is possible and it would create reusable light.","C","0"
1841509,"D","PL.Q12.BLS1.OE_B","1",8,"Physics",841,5,9,"Physics","Because she is pushing the bike with her lets.","D","0"
1841509,"D","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,5,9,"Physics","I chose c because the electric fan can create sound, it moves, and it cools people down.","C","1"
1841509,"D","PL.Q40.PWD7.OE_P","1",8,"Physics",841,5,9,"Physics","I chose b because you have to use energy to go to its surroundings for it to work.","B","1"
1841509,"D","PL.Q47.PDT14.OE_P","1",8,"Physics",841,5,9,"Physics","I chose b because all of the light is given to the metal and a few of photo electrons are released making potential energy.","B","0"
1841510,"E","PL.Q44.PED11.OE_P","1",8,"Physics",841,5,10,"Physics","We never really use 100% of anything","D","1"
1841510,"E","PL.Q12.BLS1.OE_B","1",8,"Physics",841,5,10,"Physics","Food is our fuel","A","1"
1841510,"E","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,5,10,"Physics","It works like that","C","1"
1841510,"E","PL.Q47.PDT14.OE_P","1",8,"Physics",841,5,10,"Physics","The light and the photo electrons could posibly create a chemical reaction","C","0"
1841510,"E","PL.Q42.PES9.OE_P","1",8,"Physics",841,5,10,"Physics","This answer sounds more accurate.","A","1"
1841511,"A","PL.Q44.PED11.OE_P","1",8,"Physics",841,5,11,"Physics","He needs to add and convert the extra electricity to make it 100%.","C","0"
1841511,"A","PL.Q12.BLS1.OE_B","1",8,"Physics",841,5,11,"Physics","The food that she has eaten gives her energy particles to be able to complete tasks.","B","0"
1841511,"A","PL.Q37.PMC4.OE_BCEP","1",8,"Physics",841,5,11,"Physics","Energy is transformed, and remains the same until it comes to a complete stop.",.,.
1841511,"A","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,5,11,"Physics","When the fan is spinning it is mechanical energy. Fans make noise, and the fan is creating heat.","C","1"
1841512,"B","PL.Q44.PED11.OE_P","1",8,"Physics",841,5,12,"Physics",.,"B","0"
1841512,"B","PL.Q12.BLS1.OE_B","1",8,"Physics",841,5,12,"Physics",.,"A","1"
1841512,"B","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,5,12,"Physics",.,"B","0"
1841512,"B","PL.Q38.PWS5.OE_P","1",8,"Physics",841,5,12,"Physics",.,"C","0"
1841512,"B","PL.Q45.PEC12.OE_P","1",8,"Physics",841,5,12,"Physics",.,.,.
1841513,"A","PL.Q44.PED11.OE_P","1",8,"Physics",841,5,13,"Physics",.,"C","0"
1841513,"A","PL.Q12.BLS1.OE_B","1",8,"Physics",841,5,13,"Physics",.,"A","1"
1841513,"A","PL.Q37.PMC4.OE_BCEP","1",8,"Physics",841,5,13,"Physics","If the ball rolls first then goes down the ramp it will increase then decrease.",.,.
1841513,"A","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,5,13,"Physics",.,"C","1"
1841515,"A","PL.Q44.PED11.OE_P","1",8,"Physics",841,5,15,"Physics","if there is solar light that converts to electricity it would be using 100% electricity because it would be using all surfaces.","C","0"
1841515,"A","PL.Q12.BLS1.OE_B","1",8,"Physics",841,5,15,"Physics","The food that Keisha ate is chemical energy that is transformed into kinetic energy when she goes up the hill and walks her muscles.","A","1"
1841515,"A","PL.Q37.PMC4.OE_BCEP","1",8,"Physics",841,5,15,"Physics","The total energy doesn't change because no energy is created or destroyed meaning it's all transformed.",.,.
1841515,"A","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,5,15,"Physics","This fan can convert to heat energy, sound energy, and mechanical energy because the fan creates it's own friction causing heat to change and sound to create there is also the energy that is used to power the fan.","C","1"
1841516,"C","PL.Q44.PED11.OE_P","1",8,"Physics",841,5,16,"Physics",.,"A","0"
1841516,"C","PL.Q12.BLS1.OE_B","1",8,"Physics",841,5,16,"Physics",.,"D","0"
1841516,"C","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,5,16,"Physics",.,"B","0"
1841516,"C","PL.Q39.PWT6.OE_P","1",8,"Physics",841,5,16,"Physics",.,"B","0"
1841516,"C","PL.Q46.PDS13.OE_P","1",8,"Physics",841,5,16,"Physics",.,"B","1"
1841517,"C","PL.Q44.PED11.OE_P","1",8,"Physics",841,5,17,"Physics",.,"B","0"
1841517,"C","PL.Q12.BLS1.OE_B","1",8,"Physics",841,5,17,"Physics",.,"D","0"
1841517,"C","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,5,17,"Physics",.,"C","1"
1841517,"C","PL.Q39.PWT6.OE_P","1",8,"Physics",841,5,17,"Physics",.,"A","1"
1841517,"C","PL.Q46.PDS13.OE_P","1",8,"Physics",841,5,17,"Physics",.,"B","1"
1841518,"B","PL.Q44.PED11.OE_P","1",8,"Physics",841,5,18,"Physics",.,"C","0"
1841518,"B","PL.Q12.BLS1.OE_B","1",8,"Physics",841,5,18,"Physics",.,"B","0"
1841518,"B","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,5,18,"Physics",.,"C","1"
1841518,"B","PL.Q38.PWS5.OE_P","1",8,"Physics",841,5,18,"Physics","There is no waves it is energy","A","0"
1841518,"B","PL.Q45.PEC12.OE_P","1",8,"Physics",841,5,18,"Physics",.,"A","0"
1841522,"E","PL.Q44.PED11.OE_P","1",8,"Physics",841,5,22,"Physics",.,"D","1"
1841522,"E","PL.Q12.BLS1.OE_B","1",8,"Physics",841,5,22,"Physics",.,"C","0"
1841522,"E","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,5,22,"Physics",.,"D","0"
1841522,"E","PL.Q47.PDT14.OE_P","1",8,"Physics",841,5,22,"Physics",.,"B","0"
1841522,"E","PL.Q42.PES9.OE_P","1",8,"Physics",841,5,22,"Physics",.,"D","0"
1841537,"E","PL.Q44.PED11.OE_P","1",8,"Physics",841,5,37,"Physics","It is impossible to build a light with 100% of electricity. It might explode.","D","1"
1841537,"E","PL.Q12.BLS1.OE_B","1",8,"Physics",841,5,37,"Physics","You get energy from the stuff you use.","A","1"
1841537,"E","PL.Q43.PET10.OE_BCEP","1",8,"Physics",841,5,37,"Physics","Electric fan use mechanical energy to turn sound energy cause it makes noise.","C","1"
